customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_00763,Chelsea Neal,Ajman,10/20/2025,App,Premium
CUST_00764,Craig Russo,Ras Al Khaimah,6/15/2025,App,Regular
CUST_00765,Lauren Hardy,Dubai,10/6/2025,App,VIP
CUST_00766,Lisa Solis,Ajman,3/25/2025,Web,Regular
CUST_00767,Roberta Molina,Dubai,10/24/2025,App,Regular
CUST_00768,Kimberly Jones,Sharjah,9/12/2025,Web,Regular
CUST_00769,Joseph Sullivan,Abu Dhabi,1/17/2025,App,Regular
CUST_00770,Jessica Mason,Dubai,11/26/2025,App,VIP
CUST_00771,Anthony Mullins,Dubai,2/7/2025,Referral,Premium
CUST_00772,Elizabeth Quinn MD,Dubai,7/18/2025,App,Regular
CUST_00773,Joshua Choi,Abu Dhabi,10/9/2025,Referral,Premium
CUST_00774,Fernando Berry,Dubai,12/19/2025,Referral,Regular
CUST_00775,Mallory Crawford,Dubai,9/16/2025,Web,Regular
CUST_00776,Sharon Johnson,Abu Dhabi,10/19/2025,App,Regular
CUST_00777,Mary Valdez,Abu Dhabi,2/6/2025,Call Center,Regular
CUST_00778,Christian Martinez,Ajman,5/3/2025,App,Regular
CUST_00779,Christopher Jackson,Dubai,6/3/2025,Web,Regular
CUST_00780,Jessica Brooks,Sharjah,8/29/2025,App,VIP
CUST_00781,Barbara Snow,Sharjah,7/4/2025,Referral,Regular
CUST_00782,Alyssa Richard,Abu Dhabi,3/20/2025,Call Center,Regular
CUST_00783,Mary Parks,Dubai,7/24/2025,Web,Regular
CUST_00784,Jessica Gill,Sharjah,8/13/2025,App,Premium
CUST_00785,Sydney Rodriguez,Abu Dhabi,7/4/2025,Web,VIP
CUST_00786,Terry Hamilton,Dubai,2/1/2025,Web,Regular
CUST_00787,Christina Wells,Sharjah,12/6/2025,Web,Regular
CUST_00788,Juan Mason,Ras Al Khaimah,6/19/2025,Call Center,VIP
CUST_00789,Zachary Brown,Ras Al Khaimah,10/7/2025,Web,Regular
CUST_00790,Robert Rodriguez,Dubai,1/11/2025,Call Center,VIP
CUST_00791,Jeffery Cox,Dubai,1/10/2025,Call Center,VIP
CUST_00792,Kimberly Gomez,Abu Dhabi,3/21/2025,Web,Premium
CUST_00793,Paul Gray,Sharjah,4/26/2025,Call Center,Regular
CUST_00794,Samantha Gould,Dubai,12/6/2025,Web,Regular
CUST_00795,Carl Shelton,Dubai,5/4/2025,App,Regular
CUST_00796,Melissa Stevens,Abu Dhabi,10/29/2025,Call Center,Premium
CUST_00797,Robert Hendrix,Ajman,7/22/2025,App,Regular
CUST_00798,Steven Jackson,Abu Dhabi,10/23/2025,App,Premium
CUST_00799,Mrs. Erin Smith,Ajman,11/27/2025,Call Center,Premium
CUST_00800,Christopher Watson,Sharjah,3/9/2025,App,Regular
CUST_00801,Monique Beck,Dubai,10/15/2025,Referral,Premium
CUST_00802,Diane Peterson,Ras Al Khaimah,2/5/2025,Call Center,Regular
CUST_00803,Mike Mendoza,Ras Al Khaimah,1/13/2025,Call Center,Regular
CUST_00804,Ms. Kristi Marshall,Abu Dhabi,10/6/2025,Referral,Regular
CUST_00805,Ashley Hensley,Sharjah,10/30/2025,Web,Premium
CUST_00806,Amy Bonilla,Ajman,3/16/2025,Referral,Premium
CUST_00807,Brandon Jarvis,Sharjah,3/19/2025,App,Regular
CUST_00808,Regina Caldwell,Dubai,2/24/2025,Web,Regular
CUST_00809,Cassie Gross,Dubai,4/24/2025,Web,Regular
CUST_00810,Daniel David,Dubai,7/10/2025,Call Center,Regular
CUST_00811,James Pearson,Ajman,11/19/2025,Call Center,Regular
CUST_00812,Louis Roberts,Dubai,8/29/2025,App,Regular
CUST_00813,Thomas Rivera,Sharjah,1/3/2026,App,Regular
CUST_00814,Mary Turner,Sharjah,10/10/2025,Referral,Regular
CUST_00815,Christine Herrera,Dubai,3/30/2025,Referral,Regular
CUST_00816,Rodney Baker,Abu Dhabi,3/14/2025,Web,Regular
CUST_00817,Jonathan Gibbs,Dubai,12/17/2025,Call Center,Regular
CUST_00818,Stephanie Barajas,Dubai,11/11/2025,App,Regular
CUST_00819,Aaron Williams,Ajman,10/13/2025,App,Regular
CUST_00820,Lauren Thompson,Ajman,11/17/2025,Call Center,Regular
CUST_00821,James Alvarado,Abu Dhabi,5/1/2025,App,Regular
CUST_00822,Beth Boyd,Sharjah,2/27/2025,Referral,Regular
CUST_00823,Andrew Allen,Dubai,9/20/2025,Web,Regular
CUST_00824,Travis Singh,Abu Dhabi,4/2/2025,Call Center,Regular
CUST_00825,Edward Moreno,Dubai,11/15/2025,App,Regular
CUST_00826,Pamela Dixon,Abu Dhabi,4/27/2025,Web,Regular
CUST_00827,Dustin Sullivan,Dubai,11/20/2025,Call Center,Premium
CUST_00828,Daniel Ortiz,Abu Dhabi,5/3/2025,Web,Regular
CUST_00829,Jose Alvarado,Dubai,2/11/2025,Call Center,VIP
CUST_00830,Anthony Ward,Abu Dhabi,11/5/2025,Call Center,Premium
CUST_00831,Morgan Walker,Abu Dhabi,1/30/2025,Call Center,Regular
CUST_00832,Gina Gutierrez,Abu Dhabi,10/1/2025,Call Center,Premium
CUST_00833,Kathleen Gillespie,Dubai,5/20/2025,App,Regular
CUST_00834,Eugene Gonzalez,Abu Dhabi,9/10/2025,Call Center,Regular
CUST_00835,David Hernandez,Dubai,1/12/2025,App,Regular
CUST_00836,Erin Brown,Dubai,4/1/2025,Referral,VIP
CUST_00837,Michael Butler,Abu Dhabi,3/26/2025,App,Premium
CUST_00838,Hannah Johnson,Sharjah,6/3/2025,Referral,Regular
CUST_00839,Austin Rivera,Dubai,8/3/2025,App,Regular
CUST_00840,Wayne Smith,Ajman,12/17/2025,Web,Regular
CUST_00841,David Gomez,Sharjah,10/7/2025,Web,VIP
CUST_00842,Sandra Johnson,Sharjah,10/31/2025,App,Regular
CUST_00843,Amanda Winters,Ras Al Khaimah,5/26/2025,Web,VIP
CUST_00844,Mark Gibbs,Abu Dhabi,3/5/2025,Call Center,Regular
CUST_00845,Deborah Robinson,Sharjah,11/30/2025,App,Regular
CUST_00846,Vincent Mcintosh,Dubai,7/21/2025,Call Center,Regular
CUST_00847,Laura Garcia,Ajman,12/28/2025,Referral,Regular
CUST_00848,Christine Houston,Dubai,3/19/2025,App,VIP
CUST_00849,Sally Harris,Abu Dhabi,11/13/2025,Call Center,Premium
CUST_00850,Daniel Brock,Ajman,6/7/2025,Call Center,Regular
CUST_00851,Hunter Myers,Abu Dhabi,2/26/2025,Referral,Regular
CUST_00852,Judith Martin,Dubai,10/22/2025,Referral,Regular
CUST_00853,Troy Benson,Ajman,7/18/2025,Web,Regular
CUST_00854,Christopher Anderson,Abu Dhabi,8/19/2025,Call Center,Regular
CUST_00855,Jennifer Walker,Sharjah,8/1/2025,Call Center,Regular
CUST_00856,Tammy Merritt,Abu Dhabi,1/12/2025,App,VIP
CUST_00857,Michelle Hernandez,Dubai,8/3/2025,Referral,Premium
CUST_00858,Christopher Huff,Dubai,6/4/2025,App,Regular
CUST_00859,Jeremy Rodriguez,Dubai,6/9/2025,Referral,Premium
CUST_00860,Crystal Jordan,Ajman,12/6/2025,Web,Regular
CUST_00861,Penny Hopkins,Sharjah,6/11/2025,Web,Premium
CUST_00862,Joseph Anderson,Abu Dhabi,3/18/2025,App,Regular
CUST_00863,Kayla Peters,Ajman,9/23/2025,App,Regular
CUST_00864,Joel Myers,Abu Dhabi,7/3/2025,Web,Regular
CUST_00865,Gail Rios,Sharjah,4/20/2025,Referral,Regular
CUST_00866,Johnny Blair,Dubai,12/19/2025,Web,Regular
CUST_00867,Sandra Taylor,Abu Dhabi,10/5/2025,Referral,Regular
CUST_00868,Jason Price,Dubai,10/12/2025,Call Center,Premium
CUST_00869,Heidi Walls,Sharjah,8/11/2025,App,Regular
CUST_00870,Gloria Turner,Dubai,3/17/2025,Web,Premium
CUST_00871,Matthew Jenkins,Abu Dhabi,1/22/2025,Web,Regular
CUST_00872,Nathan Ballard,Abu Dhabi,12/24/2025,App,Regular
CUST_00873,Stephanie Peters,Dubai,10/7/2025,App,Regular
CUST_00874,Brian Buchanan,Abu Dhabi,7/31/2025,Call Center,Regular
CUST_00875,Amanda Lopez,Dubai,7/9/2025,Referral,Regular
CUST_00876,Elizabeth Brown,Abu Dhabi,1/22/2025,Referral,Regular
CUST_00877,Natalie Olsen,Dubai,1/29/2025,Call Center,Regular
CUST_00878,Allison Rodriguez,Abu Dhabi,8/12/2025,Call Center,Regular
CUST_00879,Stacey Thomas,Abu Dhabi,7/15/2025,Call Center,Regular
CUST_00880,Ronald Schwartz,Ajman,8/23/2025,Call Center,Regular
CUST_00881,William Lee,Abu Dhabi,9/2/2025,App,Premium
CUST_00882,Kayla Moore,Sharjah,3/2/2025,Referral,Regular
CUST_00883,Jaime Johnson,Sharjah,12/21/2025,Referral,VIP
CUST_00884,Taylor Mcclain,Dubai,6/3/2025,Referral,Regular
CUST_00885,Anne Ray,Dubai,1/6/2025,Web,Regular
CUST_00886,Ernest Frank,Sharjah,1/17/2025,Referral,VIP
CUST_00887,Brenda Gray,Sharjah,4/19/2025,Call Center,Premium
CUST_00888,Brent Ellis,Sharjah,3/24/2025,Web,Regular
CUST_00889,Michael Edwards,Abu Dhabi,8/24/2025,Web,VIP
CUST_00890,Lisa Baker,Ajman,2/2/2025,App,Regular
CUST_00891,Ashley Rodriguez PhD,Dubai,7/30/2025,Referral,Premium
CUST_00892,Christina Benton,Dubai,8/23/2025,Call Center,Regular
CUST_00893,Richard Klein,Dubai,12/7/2025,App,Regular
CUST_00894,Brian Olsen,Dubai,11/3/2025,Referral,Regular
CUST_00895,Sue Murphy,Abu Dhabi,10/18/2025,Web,VIP
CUST_00896,Michael Campos,Dubai,3/18/2025,Referral,Regular
CUST_00897,Frank Esparza,Ajman,10/3/2025,App,Regular
CUST_00898,Emily Anderson,Abu Dhabi,10/5/2025,Call Center,Regular
CUST_00899,Joseph Douglas,Dubai,8/16/2025,Web,Premium
CUST_00900,William Ross,Dubai,10/14/2025,Referral,Premium
CUST_00901,Kimberly Wells,Sharjah,10/29/2025,Referral,Regular
CUST_00902,Yolanda Freeman,Abu Dhabi,5/4/2025,Referral,Regular
CUST_00903,Jennifer Young,Abu Dhabi,6/26/2025,App,Premium
CUST_00904,Sandra Caldwell,Sharjah,4/7/2025,Web,Regular
CUST_00905,Cheryl Jordan,Dubai,8/29/2025,Web,Regular
CUST_00906,Matthew Vega,Dubai,10/29/2025,App,Regular
CUST_00907,Michael Blankenship,Abu Dhabi,10/10/2025,App,Premium
CUST_00908,Ryan Simmons,Dubai,8/8/2025,Referral,Premium
CUST_00909,Jaime Proctor,Abu Dhabi,7/15/2025,Referral,Premium
CUST_00910,Benjamin Weaver,Ras Al Khaimah,7/12/2025,Referral,Regular
CUST_00911,Matthew Gutierrez,Dubai,6/11/2025,App,Regular
CUST_00912,Sandra Joyce,Sharjah,10/28/2025,Web,Premium
CUST_00913,Danielle Cain,Abu Dhabi,10/9/2025,App,Regular
CUST_00914,Sarah Ward,Sharjah,12/15/2025,Referral,Premium
CUST_00915,Walter Richardson,Dubai,4/5/2025,App,Regular
CUST_00916,Joseph Cooper,Dubai,11/9/2025,App,Regular
CUST_00917,Tiffany Mata,Dubai,5/21/2025,Referral,Regular
CUST_00918,Thomas Romero,Dubai,1/9/2025,Web,Regular
CUST_00919,Beverly Lamb,Sharjah,12/30/2025,Call Center,Regular
CUST_00920,Patricia Mitchell,Dubai,4/12/2025,Call Center,Regular
CUST_00921,Clayton Campbell,Sharjah,6/3/2025,App,Regular
CUST_00922,Edwin Rodgers,Abu Dhabi,8/12/2025,App,Premium
CUST_00923,Joshua Young,Abu Dhabi,2/26/2025,Web,Premium
CUST_00924,Katherine Wright,Sharjah,9/22/2025,Call Center,Premium
CUST_00925,William Matthews,Dubai,12/14/2025,Referral,VIP
CUST_00926,Jordan Hughes,Sharjah,5/2/2025,Call Center,Regular
CUST_00927,Robert Cruz,Dubai,11/19/2025,App,Premium
CUST_00928,Dr. Bryan Bishop,Sharjah,10/19/2025,App,Premium
CUST_00929,Charles Wang,Dubai,11/13/2025,Call Center,Regular
CUST_00930,Rhonda Mcgee,Abu Dhabi,8/5/2025,Call Center,Regular
CUST_00931,Adam Vasquez,Dubai,10/6/2025,App,Premium
CUST_00932,Laura Smith,Dubai,1/22/2025,Call Center,Regular
CUST_00933,Virginia Lewis,Dubai,12/11/2025,App,Premium
CUST_00934,Joseph Jenkins,Sharjah,10/8/2025,Call Center,Regular
CUST_00935,Alexander Flores,Abu Dhabi,2/19/2025,Call Center,Premium
CUST_00936,Daniel Perry,Dubai,7/12/2025,Web,Regular
CUST_00937,Allison Morales,Abu Dhabi,5/15/2025,Call Center,Premium
CUST_00938,Tracey Swanson,Sharjah,5/4/2025,Referral,Regular
CUST_00939,Jennifer Le,Sharjah,11/7/2025,Web,Regular
CUST_00940,Lauren Robertson,Dubai,10/14/2025,App,Regular
CUST_00941,Monica Leonard,Abu Dhabi,3/18/2025,Referral,Regular
CUST_00942,Angela Riley,Dubai,7/4/2025,App,Premium
CUST_00943,Erin Weaver,Ajman,10/29/2025,Referral,VIP
CUST_00944,Chris Gutierrez,Dubai,6/7/2025,Referral,Regular
CUST_00945,Christian Bush,Dubai,7/27/2025,App,Premium
CUST_00946,James Green,Sharjah,3/14/2025,Web,VIP
CUST_00947,Tamara Wagner,Sharjah,7/14/2025,App,Regular
CUST_00948,Caleb Chen,Sharjah,5/2/2025,Call Center,Regular
CUST_00949,Anna Macias,Abu Dhabi,10/19/2025,App,Regular
CUST_00950,April Miller,Ajman,4/20/2025,Referral,Premium
CUST_00951,Raymond Lopez,Ajman,11/26/2025,Referral,Regular
CUST_00952,Angela Chapman,Dubai,8/14/2025,App,Regular
CUST_00953,Alex Vasquez,Abu Dhabi,6/24/2025,Referral,Premium
CUST_00954,Thomas Holden,Dubai,5/21/2025,Referral,Regular
CUST_00955,David Mack,Abu Dhabi,7/26/2025,App,VIP
CUST_00956,Heather Norman,Sharjah,12/25/2025,App,Regular
CUST_00957,Stephanie White,Dubai,3/28/2025,App,Premium
CUST_00958,Erin Sanchez,Sharjah,2/21/2025,Call Center,Premium
CUST_00959,Tammy Hensley,Abu Dhabi,2/2/2025,Referral,VIP
CUST_00960,Matthew Castro,Dubai,12/7/2025,Web,Premium
CUST_00961,Kimberly Hamilton,Dubai,2/20/2025,Referral,Premium
CUST_00962,Reginald Hughes,Dubai,5/17/2025,App,Regular
CUST_00963,Andrea Perkins,Sharjah,1/2/2026,Call Center,Regular
CUST_00964,Trevor Henderson,Abu Dhabi,8/7/2025,Call Center,Premium
CUST_00965,Felicia Porter,Dubai,10/11/2025,Referral,Regular
CUST_00966,Sydney Manning,Sharjah,6/8/2025,App,Regular
CUST_00967,Kelly Wheeler,Dubai,11/3/2025,Referral,Regular
CUST_00968,Daniel Fletcher,Sharjah,9/28/2025,Call Center,Regular
CUST_00969,Lisa Lewis,Abu Dhabi,2/13/2025,App,Premium
CUST_00970,Tiffany Turner,Abu Dhabi,1/31/2025,Web,VIP
CUST_00971,Tammy Griffith,Dubai,12/10/2025,Referral,Premium
CUST_00972,Brenda Jacobs,Abu Dhabi,4/18/2025,Web,Regular
CUST_00973,Antonio Adams,Dubai,10/30/2025,App,Regular
CUST_00974,Jon White,Abu Dhabi,7/23/2025,Referral,Regular
CUST_00975,Chelsea Sanchez,Abu Dhabi,1/14/2025,Web,Regular
CUST_00976,Kelly Garrison,Ras Al Khaimah,8/6/2025,Referral,Premium
CUST_00977,Steven Ward,Dubai,3/1/2025,Call Center,Premium
CUST_00978,Robert Shepard,Abu Dhabi,7/27/2025,Web,Regular
CUST_00979,Rebecca Bell,Abu Dhabi,8/8/2025,Call Center,VIP
CUST_00980,Kayla Griffin,Dubai,1/5/2025,Web,Regular
CUST_00981,Katherine Kim,Sharjah,7/22/2025,App,Premium
CUST_00982,Erica Walker,Abu Dhabi,3/11/2025,Referral,Regular
CUST_00983,Gloria Anderson,Ajman,4/5/2025,Call Center,Premium
CUST_00984,Jennifer Ruiz,Abu Dhabi,12/28/2025,App,Regular
CUST_00985,Kayla Thompson,Dubai,1/25/2025,App,Regular
CUST_00986,Anna Holt,Sharjah,10/13/2025,Call Center,Regular
CUST_00987,Tony Tucker,Dubai,12/3/2025,Call Center,Regular
CUST_00988,Anthony Perez,Abu Dhabi,7/4/2025,Referral,Regular
CUST_00989,Douglas Carson,Ajman,3/22/2025,Web,Premium
CUST_00990,Brandon Rosales,Abu Dhabi,9/4/2025,Call Center,Regular
CUST_00991,Gina Brown,Dubai,6/22/2025,Referral,Regular
CUST_00992,Joseph Murphy,Sharjah,1/18/2025,Call Center,VIP
CUST_00993,James Malone,Dubai,8/28/2025,Web,Regular
CUST_00994,Jessica Moreno,Sharjah,5/22/2025,Web,VIP
CUST_00995,Cynthia Mcclure,Sharjah,2/6/2025,Call Center,Premium
CUST_00996,Amanda Ortega,Abu Dhabi,3/1/2025,Web,Premium
CUST_00997,Mrs. Jamie Taylor,Ras Al Khaimah,8/6/2025,Referral,Regular
CUST_00998,Briana Compton,Sharjah,9/30/2025,Web,Premium
CUST_00999,Shannon Hicks,Dubai,12/14/2025,Referral,Regular
CUST_01000,Edgar Lopez,Dubai,10/13/2025,Call Center,Regular
CUST_01001,Emma Curtis,Abu Dhabi,10/16/2025,App,Regular
CUST_01002,Cynthia Willis,Dubai,12/8/2025,Call Center,Regular
CUST_01003,Emily Bullock,Abu Dhabi,7/4/2025,App,Premium
CUST_01004,Denise Owens,Dubai,9/13/2025,Web,Regular
CUST_01005,Maria Morales,Sharjah,10/14/2025,Referral,Regular
CUST_01006,Dawn Wheeler,Abu Dhabi,7/9/2025,Web,Premium
CUST_01007,Justin Conway,Sharjah,7/18/2025,Call Center,Regular
CUST_01008,Christopher Cobb,Ras Al Khaimah,2/21/2025,Referral,VIP
CUST_01009,Jesus Huang,Sharjah,2/5/2025,App,Regular
CUST_01010,Jennifer Harris,Dubai,9/2/2025,Web,VIP
CUST_01011,Krystal Howell,Sharjah,7/23/2025,Referral,VIP
CUST_01012,Mary Walton,Ajman,6/20/2025,Call Center,Regular
CUST_01013,Michael Williams,Dubai,4/14/2025,Call Center,Regular
CUST_01014,Jason Cortez,Abu Dhabi,4/29/2025,App,Regular
CUST_01015,Stephanie Petersen,Sharjah,7/23/2025,App,VIP
CUST_01016,Brett King DDS,Dubai,4/3/2025,App,Regular
CUST_01017,Christina Johnston,Dubai,2/15/2025,Web,Premium
CUST_01018,Luke Gray,Abu Dhabi,11/11/2025,Web,Regular
CUST_01019,Kenneth Hughes,Sharjah,5/26/2025,App,Premium
CUST_01020,Jennifer Rodriguez,Dubai,5/13/2025,Call Center,Regular
CUST_01021,Kerry Berry,Dubai,10/4/2025,Call Center,Regular
CUST_01022,Gail Vega,Abu Dhabi,9/9/2025,Call Center,Regular
CUST_01023,Cole Le,Abu Dhabi,6/10/2025,Referral,Regular
CUST_01024,Lisa Solis,Dubai,11/4/2025,App,Regular
CUST_01025,Maurice Gaines,Abu Dhabi,3/10/2025,App,Premium
CUST_01026,Jennifer Cuevas,Dubai,4/21/2025,App,Regular
CUST_01027,Brenda Martin,Sharjah,2/27/2025,App,Regular
CUST_01028,Heather Mendez,Ajman,6/22/2025,Referral,Premium
CUST_01029,Shelley Frank,Dubai,10/15/2025,Web,Regular
CUST_01030,Leslie Williams,Dubai,3/30/2025,Call Center,VIP
CUST_01031,Jeffrey Palmer,Dubai,1/22/2025,Call Center,VIP
CUST_01032,Albert Hardy,Dubai,3/25/2025,Web,Regular
CUST_01033,Charles Mueller,Dubai,3/4/2025,Referral,Regular
CUST_01034,Brad Hines,Ajman,7/31/2025,Web,Premium
CUST_01035,Rachel Mcclain,Ajman,7/11/2025,Web,Regular
CUST_01036,Jennifer Taylor,Abu Dhabi,4/16/2025,Web,Regular
CUST_01037,Elizabeth Martin,Dubai,8/27/2025,Web,Regular
CUST_01038,Mr. William Gomez,Sharjah,3/19/2025,App,Premium
CUST_01039,Miranda Smith MD,Ajman,3/28/2025,Referral,Regular
CUST_01040,Catherine Holland,Dubai,1/25/2025,App,Regular
CUST_01041,Bethany Munoz,Dubai,3/12/2025,Referral,VIP
CUST_01042,Brooke Garcia,Dubai,1/25/2025,Web,Regular
CUST_01043,Jennifer George,Abu Dhabi,9/26/2025,Call Center,Regular
CUST_01044,Gregory Hill,Dubai,1/31/2025,Call Center,Regular
CUST_01045,Jaime Noble,Dubai,3/19/2025,Call Center,Premium
CUST_01046,Corey Hale,Ras Al Khaimah,10/9/2025,App,Regular
CUST_01047,Kyle Patterson,Sharjah,1/4/2025,Referral,Regular
CUST_01048,Lisa Collins,Dubai,1/21/2025,Call Center,Premium
CUST_01049,Tracy Flores,Abu Dhabi,7/4/2025,Call Center,Regular
CUST_01050,Christopher Cook,Dubai,2/7/2025,App,Premium
CUST_01051,Cory Proctor,Ajman,10/24/2025,Web,Regular
CUST_01052,Melissa Washington,Ajman,11/25/2025,App,Premium
CUST_01053,Christopher Montgomery,Sharjah,2/14/2025,App,Premium
CUST_01054,Stephen Johnson,Abu Dhabi,3/7/2025,Web,VIP
CUST_01055,Joseph Malone,Abu Dhabi,3/31/2025,Referral,Regular
CUST_01056,Morgan Brock,Dubai,6/17/2025,Web,Premium
CUST_01057,Heather Brown,Abu Dhabi,8/8/2025,Web,Regular
CUST_01058,Jennifer Franklin,Abu Dhabi,6/14/2025,Call Center,Regular
CUST_01059,Terri Olson,Sharjah,2/23/2025,Web,Premium
CUST_01060,William Sanchez,Dubai,10/14/2025,Web,Regular
CUST_01061,John Prince,Abu Dhabi,10/21/2025,Referral,VIP
CUST_01062,Rodney Yates,Dubai,4/29/2025,Web,Regular
CUST_01063,David Vargas,Dubai,12/13/2025,Web,Regular
CUST_01064,Julian Watson,Sharjah,6/19/2025,Referral,VIP
CUST_01065,Gabriel Rose,Ajman,12/14/2025,Call Center,Regular
CUST_01066,Dr. Brett Jimenez,Ras Al Khaimah,2/13/2025,Call Center,Premium
CUST_01067,Sarah Foster,Dubai,3/31/2025,Web,Regular
CUST_01068,Veronica Payne,Dubai,3/9/2025,App,Regular
CUST_01069,Abigail Cruz,Dubai,9/11/2025,Referral,Regular
CUST_01070,William George,Ajman,4/29/2025,Referral,Premium
CUST_01071,Karen Kline,Dubai,10/24/2025,Referral,Regular
CUST_01072,Alexander Shaffer,Dubai,2/8/2025,Call Center,Regular
CUST_01073,Ashley Kim,Dubai,7/2/2025,App,Regular
CUST_01074,Kelly Kramer,Abu Dhabi,7/18/2025,App,Regular
CUST_01075,Wendy Richardson,Abu Dhabi,9/18/2025,Web,Regular
CUST_01076,Terry Santiago,Abu Dhabi,9/1/2025,App,Regular
CUST_01077,Anthony Mccoy,Abu Dhabi,10/27/2025,App,Premium
CUST_01078,Jeremiah Davidson,Dubai,10/10/2025,Call Center,VIP
CUST_01079,Ronald Dorsey,Abu Dhabi,6/10/2025,App,Premium
CUST_01080,Beth Santiago,Sharjah,8/11/2025,App,Regular
CUST_01081,Melissa Parrish,Abu Dhabi,5/7/2025,Referral,Regular
CUST_01082,Justin Robinson,Sharjah,3/2/2025,Web,Premium
CUST_01083,Isaac Barnes Jr.,Sharjah,10/2/2025,Call Center,Regular
CUST_01084,Richard Dean,Sharjah,5/16/2025,App,Regular
CUST_01085,Bradley Bass,Dubai,11/9/2025,App,Regular
CUST_01086,Haley Perez,Ajman,4/20/2025,Referral,Premium
CUST_01087,Pamela Morales,Abu Dhabi,10/5/2025,Referral,VIP
CUST_01088,Mr. Clarence Ramos,Abu Dhabi,4/6/2025,App,Regular
CUST_01089,Brooke Clayton,Sharjah,3/1/2025,App,Premium
CUST_01090,Rachel Hicks,Sharjah,2/5/2025,Referral,Regular
CUST_01091,Matthew Blake,Dubai,12/12/2025,Referral,Regular
CUST_01092,Ashley Lawson,Sharjah,6/22/2025,Call Center,Regular
CUST_01093,Kristina Schroeder,Sharjah,1/12/2025,App,Regular
CUST_01094,Mary Mathis,Dubai,9/6/2025,App,Regular
CUST_01095,Mr. Zachary Lloyd,Ajman,6/8/2025,Call Center,Regular
CUST_01096,Christian Short,Sharjah,12/31/2025,App,Regular
CUST_01097,Mallory Jones,Dubai,9/20/2025,Call Center,Regular
CUST_01098,Ryan Maldonado,Dubai,5/30/2025,Call Center,Regular
CUST_01099,Chad Martin,Abu Dhabi,3/20/2025,Call Center,Regular
CUST_01100,Jeremy Eaton,Ras Al Khaimah,6/14/2025,Web,Regular
CUST_01101,Tyler Curtis,Sharjah,5/1/2025,Web,Regular
CUST_01102,Emily Hill,Abu Dhabi,8/27/2025,Call Center,Regular
CUST_01103,Theresa Ramos,Sharjah,6/14/2025,Web,Premium
CUST_01104,Sarah Wright,Sharjah,9/8/2025,Referral,Premium
CUST_01105,Karen Cole,Ajman,11/13/2025,Web,Regular
CUST_01106,Michael Thompson,Sharjah,3/28/2025,App,Regular
CUST_01107,Lauren Hurley,Ras Al Khaimah,1/1/2026,App,Premium
CUST_01108,Lucas Chambers,Abu Dhabi,3/2/2025,Referral,Regular
CUST_01109,Keith Hancock,Dubai,6/28/2025,App,Regular
CUST_01110,Sandra White,Sharjah,6/12/2025,Call Center,Premium
CUST_01111,Mark Smith,Abu Dhabi,10/6/2025,Referral,Regular
CUST_01112,Bryan Walton,Dubai,2/1/2025,Call Center,Regular
CUST_01113,Randy Ramirez,Sharjah,4/17/2025,Web,Regular
CUST_01114,Jorge Lee,Sharjah,7/3/2025,Web,Regular
CUST_01115,Jennifer Rogers,Ras Al Khaimah,11/20/2025,Call Center,Premium
CUST_01116,Sierra Irwin,Dubai,6/15/2025,Referral,Regular
CUST_01117,Brandon Nelson,Abu Dhabi,1/8/2025,App,VIP
CUST_01118,Alicia Nguyen,Abu Dhabi,3/23/2025,Call Center,Regular
CUST_01119,Mary Heath,Sharjah,9/10/2025,Web,Regular
CUST_01120,John Miller,Abu Dhabi,1/1/2026,Call Center,Regular
CUST_01121,Karen Rose,Abu Dhabi,3/23/2025,App,Regular
CUST_01122,Erik Riggs,Dubai,11/5/2025,Call Center,Premium
CUST_01123,Ivan Nelson,Sharjah,3/15/2025,Call Center,Regular
CUST_01124,Raymond Buckley,Ras Al Khaimah,3/21/2025,Referral,Premium
CUST_01125,William Sanford,Sharjah,5/14/2025,Referral,Premium
CUST_01126,Dawn Pearson,Ajman,5/2/2025,App,Regular
CUST_01127,Melissa Randolph,Dubai,9/13/2025,Web,Premium
CUST_01128,Kenneth Merritt,Abu Dhabi,7/7/2025,App,Premium
CUST_01129,Cindy Perez,Dubai,8/9/2025,App,Regular
CUST_01130,Scott Weber,Sharjah,7/12/2025,App,Regular
CUST_01131,Nicole Conrad,Dubai,7/27/2025,Call Center,Regular
CUST_01132,James Snyder,Abu Dhabi,10/2/2025,Web,Regular
CUST_01133,Cynthia Ball,Dubai,9/2/2025,Call Center,Regular
CUST_01134,Robert Adams,Dubai,8/29/2025,Call Center,Regular
CUST_01135,Jennifer Johnson,Dubai,11/24/2025,Referral,Regular
CUST_01136,David Gutierrez,Sharjah,4/1/2025,App,Premium
CUST_01137,Melissa Brooks,Dubai,7/26/2025,Referral,Premium
CUST_01138,Matthew Tran,Ajman,3/15/2025,Call Center,Regular
CUST_01139,William Johnson,Ras Al Khaimah,4/17/2025,Call Center,Regular
CUST_01140,Jesse Lopez,Sharjah,10/30/2025,App,Regular
CUST_01141,Edward Clark,Abu Dhabi,4/2/2025,App,Regular
CUST_01142,Christina Roberts,Dubai,1/17/2025,Web,Regular
CUST_01143,Christina Lee,Dubai,4/13/2025,Referral,Regular
CUST_01144,Jesse Villarreal,Dubai,1/23/2025,Web,Regular
CUST_01145,Thomas Bruce,Dubai,7/2/2025,Call Center,Regular
